"","hh_id","pobre","pobre_ex","area","labor_def","other_def","rdpc","n_moradores","n_criancas","n_adultos","casal","idade","genero","raca","escolaridade","atividade","aposentadoria","dom_tipo","agua_adeq","esgoto_ad","banheiro","paredes","casa_tipo","densidade","fone_pc","geladeira","maquina_lavar","tv","computador","internet","carro","moto"
"3829",2301287200608,"nao pobre","nao pobre ex","rural",0,991.634574893664,991.634574893664,2,0,2,"casado",68,"homem","branco","fundam incompleto","inativo","sim","casa","inadequada","adequado","sim","adequada","proprio pago",0.285714285714286,0.5,"sim","sim","sim","nao","nao","nao","nao"
"3830",2301287200708,"pobre","nao pobre ex","rural",0,991.634574893664,416.424727190432,5,0,5,"casado",69,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada",NA,"nao","adequada","proprio pago",1.25,0.4,"sim","nao","sim","nao","nao","nao","sim"
"3831",2301287200808,"nao pobre","nao pobre ex","rural",0,991.634574893664,743.725931170248,4,0,4,"casado",70,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,0,"sim","nao","sim","nao","nao","nao","nao"
"3832",2301287200908,"nao pobre","nao pobre ex","rural",0,991.634574893664,991.634574893664,2,0,2,"casado",61,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","inadequada","inadequado","sim","adequada","proprio pago",0.4,0.5,"sim","nao","sim","nao","sim","nao","sim"
"3833",2301287201008,"pobre","pobre ex","rural",0,0,78.9929345731926,2,0,2,"casado",21,"homem","preto ou pardo","medio completo","inativo","nao","casa","adequada","inadequado","sim","adequada","cedido",0.4,1,"nao","nao","sim","nao","sim","nao","sim"
"3834",2301287201208,"pobre","pobre ex","rural",148.281729247247,0,92.4841885520805,3,1,2,"casado",28,"homem","branco","medio completo","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","nao","sim","nao","nao","nao","sim"
"3835",2301287201308,"nao pobre","nao pobre ex","rural",0,991.634574893664,661.089716595776,3,0,3,"casado",83,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.375,0.666666666666667,"nao","nao","sim","nao","sim","nao","nao"
"3836",2301287201408,"pobre","pobre ex","rural",0,0,68.8083109332527,4,2,2,"casado",28,"homem","preto ou pardo","fundam completo","inativo","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.8,1,"nao","sim","sim","nao","nao","nao","sim"
"3837",2300074300208,"nao pobre","nao pobre ex","urbano",0,993.51770277205,596.11062166323,5,0,5,"casado",59,"mulher","preto ou pardo","medio completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",1,0.6,"sim","nao","sim","sim","sim","nao","sim"
"3838",2300074300308,"pobre","nao pobre ex","urbano",99.5168795307913,88.6002760989102,188.117155629701,1,0,1,"solteiro",63,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.2,1,"sim","nao","sim","nao","sim","nao","nao"
"3839",2300074300608,"nao pobre","nao pobre ex","urbano",3499.01348430262,0,3499.01348430262,1,0,1,"solteiro",39,"homem","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.2,1,"sim","sim","sim","sim","sim","sim","nao"
"3840",2300074300708,"pobre","nao pobre ex","urbano",0,993.51770277205,397.517153944544,3,1,3,"casado",63,"mulher","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.6,0.666666666666667,"nao","sim","sim","nao","sim","nao","nao"
"3841",2300074300808,"pobre","pobre ex","urbano",0,298.652616063742,104.718679318834,5,1,4,"casado",39,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",1.66666666666667,0.5,"sim","nao","sim","nao","sim","nao","nao"
"3842",2300074300908,"nao pobre","nao pobre ex","urbano",1194.2025543695,0,659.806995727981,3,0,3,"casado",42,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.75,1,"sim","nao","sim","sim","nao","nao","nao"
"3843",2300074301008,"pobre","nao pobre ex","urbano",0,0,397.370175694167,4,2,3,"casado",35,"mulher","branco","medio completo","inativo","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.8,0.666666666666667,"sim","nao","sim","nao","sim","nao","nao"
"3844",2300074301108,"pobre","nao pobre ex","urbano",993.178457717297,0,331.059485905766,3,1,3,"solteiro",54,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.6,0.333333333333333,"sim","sim","sim","sim","nao","nao","nao"
"3845",2300074301208,"pobre","pobre ex","urbano",0,0,0,2,0,2,"casado",24,"mulher","branco","medio completo","ativo desocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.666666666666667,1,"sim","nao","sim","nao","sim","nao","nao"
"3846",2300074301308,"nao pobre","nao pobre ex","urbano",2020.19265447506,0,753.34277804809,4,2,2,"casado",41,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.8,1.5,"nao","sim","sim","sim","sim","sim","sim"
"3847",2300074301408,"pobre","pobre ex","urbano",0,0,58.3832359913975,3,0,3,"solteiro",22,"homem","branco","medio completo","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.6,0.666666666666667,"sim","sim","sim","nao","sim","nao","sim"
"3848",2300135080108,"nao pobre","nao pobre ex","urbano",1977.08972329663,0,771.064992085686,5,1,5,"casado",53,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","sim","sim"
"3849",2300135080208,"nao pobre","nao pobre ex","urbano",0,3775.76291041675,2383.69874265521,2,0,2,"solteiro",64,"mulher","branco","superior completo","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.222222222222222,1,"sim","sim","sim","sim","sim","sim","nao"
"3850",2300135080308,"nao pobre","nao pobre ex","urbano",3163.34355727461,0,1581.6717786373,2,0,2,"solteiro",43,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.285714285714286,1,"sim","nao","sim","sim","sim","nao","nao"
"3851",2300135080508,"nao pobre","nao pobre ex","urbano",1977.08972329663,0,1977.08972329663,1,0,1,"solteiro",44,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.111111111111111,1,"nao","sim","sim","nao","sim","sim","sim"
"3852",2300135080608,"nao pobre","nao pobre ex","urbano",4942.72430824157,0,2964.6460400833,2,0,2,"casado",49,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"sim","sim","sim","nao","sim","nao","sim"
"3853",2300135080708,"pobre","nao pobre ex","urbano",790.835889318652,0,293.089410389295,3,1,2,"casado",33,"homem","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1.5,"sim","sim","sim","nao","sim","nao","sim"
"3854",2300135080808,"nao pobre","nao pobre ex","urbano",988.544861648315,0,494.272430824157,2,0,2,"casado",27,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.4,1,"sim","nao","sim","sim","sim","sim","nao"
"3855",2300135080908,"nao pobre","nao pobre ex","urbano",2174.79869562629,0,724.932898542098,3,2,1,"solteiro",36,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","cedido",0.428571428571429,1,"nao","sim","sim","sim","sim","sim","sim"
"3856",2300135081108,"pobre","nao pobre ex","urbano",0,0,181.233224635524,6,1,5,"casado",64,"mulher","preto ou pardo","sem instrucao","inativo","nao","casa","adequada","inadequado","sim","adequada","cedido",1.5,0.4,"sim","sim","nao","nao","nao","nao","nao"
"3857",2300135081208,"nao pobre","nao pobre ex","urbano",2965.63458494494,0,1482.81729247247,2,0,2,"casado",53,"homem","branco","medio incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.285714285714286,1,"sim","nao","sim","nao","sim","sim","nao"
"3858",2300135081308,"nao pobre","nao pobre ex","urbano",3954.17944659326,991.634574893664,2472.90701074346,2,1,1,"solteiro",45,"mulher","preto ou pardo","medio completo","ativo ocupado","sim","apartamento","adequada","adequado","sim","adequada","proprio pago",0.333333333333333,1,"sim","sim","sim","sim","sim","sim","sim"
"3859",2300135081408,"pobre","nao pobre ex","urbano",296.563458494494,170.902952787285,271.431357353052,5,2,3,"casado",43,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.833333333333333,0.333333333333333,"nao","nao","sim","nao","nao","nao","nao"
"3860",2300137090108,"pobre","nao pobre ex","urbano",39.8067518123165,0,219.127414372603,6,0,6,"casado",45,"homem","preto ou pardo","sem instrucao","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.833333333333333,"sim","nao","sim","nao","sim","nao","sim"
"3861",2300137090208,"pobre","nao pobre ex","urbano",497.584397653956,0,318.477809241851,2,0,2,"casado",43,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",0.5,0.5,"sim","nao","sim","nao","sim","sim","sim"
"3862",2300137090308,"pobre","nao pobre ex","urbano",0,0,331.172567590683,3,0,3,"solteiro",35,"homem","preto ou pardo","fundam completo","ativo desocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.75,0.333333333333333,"sim","nao","sim","nao","sim","nao","nao"
"3863",2300137090408,"nao pobre","nao pobre ex","urbano",0,993.51770277205,819.775936727131,4,0,4,"casado",63,"mulher","branco","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.571428571428571,0.5,"sim","nao","sim","nao","sim","nao","sim"
"3864",2300137090508,"nao pobre","nao pobre ex","urbano",993.178457717297,0,596.437831321209,3,1,2,"casado",32,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",0.6,1,"sim","sim","sim","nao","sim","nao","sim"
"3865",2300137090608,"pobre","nao pobre ex","urbano",497.584397653956,0,209.000177093859,3,1,2,"casado",29,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.75,1,"sim","nao","sim","nao","sim","nao","nao"
"3866",2300137090708,"nao pobre","nao pobre ex","urbano",59.7101277184748,993.51770277205,1023.37276663129,2,0,2,"casado",63,"homem","branco","fundam incompleto","ativo ocupado","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,0.5,"nao","nao","sim","nao","nao","nao","nao"
"3867",2300137090808,"nao pobre","nao pobre ex","urbano",0,993.51770277205,546.51729115142,4,0,4,"casado",79,"homem","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.571428571428571,0.25,"sim","sim","sim","nao","sim","nao","nao"
"3868",2300137090908,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,2,0,2,"casado",71,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,0,"sim","nao","sim","nao","nao","nao","nao"
"3869",2300137091008,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,1,0,1,"solteiro",70,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.142857142857143,0,"sim","nao","sim","nao","nao","nao","nao"
"3870",2300137091208,"nao pobre","nao pobre ex","urbano",0,0,496.758851386025,2,0,2,"casado",60,"mulher","branco","sem instrucao","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,0,"nao","nao","sim","nao","nao","nao","nao"
"3871",2300137091308,"pobre","nao pobre ex","urbano",99.5168795307913,1162.75418520817,262.78128085965,7,3,5,"solteiro",45,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.8,"sim","nao","sim","nao","sim","nao","nao"
"3872",2300137091408,"nao pobre","nao pobre ex","urbano",39.8067518123165,0,544.029369163151,4,0,4,"casado",61,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,0.5,"sim","nao","sim","nao","nao","nao","nao"
"3873",2300248330107,"nao pobre","nao pobre ex","urbano",356.550752221879,1845.22769420732,2201.7784464292,1,0,1,"solteiro",74,"homem","preto ou pardo","sem instrucao","ativo ocupado","sim","apartamento","adequada","adequado","sim","adequada","proprio pago",0.125,1,"sim","nao","sim","nao","nao","sim","nao"
"3874",2300248330207,"pobre","nao pobre ex","urbano",203.743286983931,176.321757446477,190.032522215204,2,1,2,"solteiro",37,"mulher","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",0.4,1,"sim","nao","sim","nao","sim","nao","nao"
"3875",2300248330307,"nao pobre","nao pobre ex","urbano",916.844791427688,977.97067792988,1436.39307364372,2,0,2,"solteiro",77,"homem","branco","sem instrucao","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.25,0,"nao","nao","sim","nao","nao","nao","sim"
"3876",2300248330407,"nao pobre","nao pobre ex","urbano",101.871643491965,1023.07624378828,1074.01206553426,2,0,2,"casado",63,"homem","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.4,0.5,"sim","nao","sim","nao","nao","nao","nao"
"3877",2300248330507,"nao pobre","nao pobre ex","urbano",7334.7583314215,0,3056.14930475896,3,1,2,"casado",34,"homem","branco","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.75,1,"nao","sim","sim","sim","sim","sim","nao"
"3878",2300248330607,"nao pobre","nao pobre ex","urbano",0,977.97067792988,977.97067792988,2,0,2,"casado",74,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.285714285714286,0.5,"sim","sim","sim","nao","nao","nao","sim"
"3879",2300248330707,"nao pobre","nao pobre ex","urbano",1222.45972190358,615.075898069107,1837.53561997269,1,0,1,"solteiro",59,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.25,1,"nao","nao","sim","nao","nao","sim","sim"
"3880",2300248330807,"nao pobre","nao pobre ex","urbano",0,1955.94135585976,1955.94135585976,1,0,1,"solteiro",79,"mulher","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.142857142857143,1,"sim","sim","sim","nao","nao","nao","nao"
"3881",2300248330907,"pobre","nao pobre ex","urbano",0,977.97067792988,366.738883373413,3,0,3,"solteiro",81,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","adequado","nao","adequada","proprio pago",0.428571428571429,0,"sim","nao","sim","nao","nao","nao","nao"
"3882",2300248331007,"nao pobre","nao pobre ex","urbano",0,977.97067792988,611.680015485652,4,1,3,"casado",85,"homem","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.571428571428571,0.333333333333333,"sim","sim","sim","nao","sim","nao","sim"
"3883",2300248331107,"pobre","nao pobre ex","urbano",1016.67900204981,0,338.893000683271,3,1,2,"casado",34,"homem","preto ou pardo","medio incompleto","ativo ocupado","nao","apartamento","inadequada","inadequado","sim","adequada","alugado",0.5,1,"nao","nao","sim","nao","sim","sim","sim"
"3884",2300248331207,"nao pobre","nao pobre ex","urbano",1018.71643491965,0,509.358217459827,2,0,2,"casado",25,"homem","branco","medio incompleto","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","nao","sim","sim","sim","sim","sim"
"3885",2300248331307,"nao pobre","nao pobre ex","urbano",0,977.97067792988,977.97067792988,1,0,1,"solteiro",82,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,0,"nao","sim","sim","nao","nao","nao","nao"
"3886",2300248331407,"nao pobre","nao pobre ex","urbano",2546.79108729913,977.97067792988,3524.76176522901,1,0,1,"solteiro",66,"homem","preto ou pardo","sem instrucao","ativo ocupado","sim","casa","inadequada","inadequado","nao","adequada","alugado",0.25,0,"sim","nao","nao","nao","nao","nao","nao"
"3887",2300348590108,"pobre","nao pobre ex","urbano",986.567771925018,0,321.100117410029,4,2,2,"casado",43,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","cedido",0.8,1,"sim","nao","sim","nao","sim","nao","sim"
"3888",2300348590208,"nao pobre","nao pobre ex","urbano",395.417944659326,149.043272779609,543.953521750694,3,1,2,"casado",48,"mulher","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.6,1,"sim","nao","sim","nao","sim","nao","nao"
"3889",2300348590408,"pobre","nao pobre ex","urbano",395.417944659326,149.043272779609,382.757247340988,4,2,2,"solteiro",43,"mulher","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",1,1,"sim","nao","sim","nao","sim","nao","sim"
"3890",2300348590508,"nao pobre","nao pobre ex","urbano",3954.17944659326,0,4053.03393275809,2,0,2,"casado",60,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.25,1,"nao","nao","sim","sim","sim","sim","nao"
"3891",2300348590608,"nao pobre","nao pobre ex","urbano",790.835889318652,0,593.126916988989,3,0,3,"casado",50,"mulher","preto ou pardo","medio incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.428571428571429,1,"sim","nao","sim","sim","sim","nao","nao"
"3892",2300348590708,"nao pobre","nao pobre ex","urbano",1011.28139346623,347.767636485754,947.627237933645,3,0,3,"casado",40,"mulher","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",0.5,1,"sim","sim","sim","nao","sim","nao","sim"
"3893",2300348590908,"pobre","nao pobre ex","urbano",0,1246.99538225606,311.748845564015,4,0,4,"solteiro",54,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"sim","nao","sim","nao","sim","nao","nao"
"3894",2300348591008,"nao pobre","nao pobre ex","urbano",0,991.634574893664,940.168202757749,4,0,4,"casado",89,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","nao","adequada","cedido",0.8,0.5,"sim","nao","sim","nao","sim","nao","nao"
"3895",2300348591108,"nao pobre","nao pobre ex","urbano",0,991.634574893664,825.847193537161,3,1,2,"casado",56,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,0.5,"sim","nao","sim","nao","sim","nao","sim"
"3896",2300348591208,"pobre","nao pobre ex","urbano",434.959739125259,129.170836408994,282.065287767126,2,1,1,"solteiro",50,"mulher","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"sim","nao","sim","nao","sim","nao","nao"
"3897",2300348591408,"nao pobre","nao pobre ex","urbano",0,1983.26914978733,594.980744936198,5,0,5,"solteiro",82,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"nao","nao","sim","nao","sim","sim","nao"
"3898",2300366490108,"nao pobre","nao pobre ex","urbano",0,696.856104148732,845.186903460391,2,0,2,"casado",73,"homem","branco","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,0.5,"nao","nao","sim","nao","nao","nao","nao"
"3899",2300366490208,"nao pobre","nao pobre ex","urbano",1990.33759061583,0,2835.76747472035,4,1,3,"casado",43,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","sim","sim"
"3900",2300366490308,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.348080244673,2,0,2,"solteiro",77,"mulher","branco","fundam completo","inativo","sim","casa","adequada","adequado","sim","adequada","alugado",0.222222222222222,1,"nao","nao","sim","sim","sim","sim","nao"
"3901",2300366490408,"nao pobre","nao pobre ex","urbano",796.13503624633,993.51770277205,1789.65273901838,1,0,1,"solteiro",69,"homem","branco","sem instrucao","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","alugado",0.166666666666667,1,"nao","nao","nao","nao","sim","nao","nao"
"3902",2300366490508,"nao pobre","nao pobre ex","urbano",993.178457717297,0,993.178457717297,2,0,2,"casado",47,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"nao","nao","sim","nao","sim","nao","sim"
"3903",2300366490608,"nao pobre","nao pobre ex","urbano",1293.71943390029,0,512.534024702371,4,1,3,"casado",51,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.666666666666667,1.33333333333333,"nao","nao","sim","nao","sim","nao","sim"
"3904",2300366490708,"nao pobre","nao pobre ex","urbano",0,1987.0354055441,993.51770277205,2,0,2,"solteiro",75,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.285714285714286,1,"sim","sim","sim","nao","nao","nao","nao"
"3905",2300366490808,"pobre","pobre ex","urbano",298.550638592374,119.461046425497,139.33722833929,3,1,2,"solteiro",22,"mulher","preto ou pardo","medio incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","cedido",0.75,0.5,"sim","nao","sim","nao","sim","nao","nao"
"3906",2300366490908,"nao pobre","nao pobre ex","urbano",0,993.51770277205,496.674040122337,4,0,4,"casado",66,"homem","preto ou pardo","fundam completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,0.75,"sim","nao","sim","sim","sim","sim","sim"
"3907",2300366491008,"nao pobre","nao pobre ex","urbano",398.067518123165,496.758851386025,721.290990031254,4,2,2,"casado",45,"homem","preto ou pardo","sem instrucao","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.444444444444444,1.5,"sim","nao","sim","sim","sim","sim","sim"
"3908",2300366491108,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.404621087132,3,0,3,"casado",77,"homem","branco","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,0.666666666666667,"sim","nao","sim","nao","sim","nao","nao"
"3909",2300366491208,"pobre","nao pobre ex","urbano",0,354.401104395641,269.515912422588,5,3,2,"casado",36,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","alugado",0.833333333333333,1,"nao","nao","sim","nao","sim","nao","nao"
"3910",2300366491308,"nao pobre","nao pobre ex","urbano",1990.33759061583,0,517.528564548662,5,3,2,"casado",34,"homem","branco","fundam incompleto","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.714285714285714,1.5,"nao","sim","sim","sim","sim","sim","sim"
"3911",2300366491408,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,2,0,2,"casado",75,"homem","branco","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"sim","nao","sim","nao","nao","nao","nao"
"3912",2300413750108,"nao pobre","nao pobre ex","urbano",0,991.634574893664,991.634574893664,1,0,1,"solteiro",65,"homem","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.166666666666667,1,"sim","nao","sim","nao","nao","nao","sim"
"3913",2300413750208,"pobre","nao pobre ex","urbano",118.625383397798,417.321163782904,155.396647202752,6,3,4,"casado",54,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.75,"sim","nao","sim","sim","sim","nao","nao"
"3914",2300413750408,"nao pobre","nao pobre ex","urbano",0,991.634574893664,991.634574893664,2,0,2,"casado",76,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"nao","sim","sim","nao","sim","sim","nao"
"3915",2300413750508,"pobre","pobre ex","urbano",0,0,84.4578545751116,3,1,2,"casado",49,"homem","branco","sem instrucao","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.6,0.5,"sim","nao","sim","nao","nao","nao","nao"
"3916",2300413750608,"pobre","nao pobre ex","urbano",949.003067182382,0,415.220938305413,4,2,2,"casado",32,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.666666666666667,1,"sim","nao","sim","nao","sim","nao","nao"
"3917",2300413750708,"nao pobre","nao pobre ex","urbano",0,991.634574893664,989.101173409341,2,0,2,"solteiro",61,"mulher","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,1,"sim","nao","sim","nao","sim","nao","nao"
"3918",2300413750808,"nao pobre","nao pobre ex","urbano",0,2023.01402252856,823.110509255399,3,1,2,"solteiro",72,"homem","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.375,0.5,"sim","sim","sim","nao","sim","nao","nao"
"3919",2300413750908,"nao pobre","nao pobre ex","urbano",0,991.634574893664,661.089716595776,3,0,3,"casado",82,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","nao","adequada","proprio pago",0.6,0,"sim","nao","sim","nao","nao","nao","nao"
"3920",2300413751008,"pobre","pobre ex","urbano",0,0,59.6173091118435,3,0,3,"casado",60,"homem","preto ou pardo","sem instrucao","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.6,0.333333333333333,"sim","sim","sim","nao","nao","nao","sim"
"3921",2300413751108,"pobre","nao pobre ex","urbano",790.835889318652,119.234618223687,435.162817400555,3,0,3,"casado",54,"homem","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,0.666666666666667,"sim","nao","sim","sim","sim","nao","sim"
"3922",2300413751208,"nao pobre","nao pobre ex","urbano",3954.17944659326,0,2470.37360925914,2,0,2,"casado",38,"homem","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.333333333333333,1,"sim","sim","sim","nao","sim","sim","sim"
"3923",2300413751408,"pobre","nao pobre ex","urbano",0,991.634574893664,266.688096093647,5,2,4,"casado",55,"homem","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.833333333333333,1,"sim","nao","sim","nao","sim","sim","sim"
"3924",2300481400107,"nao pobre","nao pobre ex","urbano",0,0,498.038771061019,2,0,2,"casado",59,"mulher","branco","superior completo","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.166666666666667,1,"nao","sim","sim","sim","sim","sim","nao"
"3925",2300481400207,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,500.328306790135,4,1,3,"casado",80,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","alugado",0.8,0.333333333333333,"sim","nao","sim","nao","nao","nao","nao"
"3926",2300481400307,"pobre","nao pobre ex","urbano",0,0,299.422106850312,4,0,4,"casado",58,"homem","preto ou pardo","sem instrucao","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,1,"nao","sim","sim","sim","sim","sim","sim"
